Datetime,Symbol,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
,,SQQQ,SQQQ,SQQQ,SQQQ,SQQQ,AAPL,AAPL,AAPL,AAPL,AAPL,PLTR,PLTR,PLTR,PLTR,PLTR
2005-03-03,AAPL,,,,,,1.3319928820073932,1.3331932133058557,1.237429541801826,1.2545408010482788,1411653600.0,,,,,
2005-03-04,AAPL,,,,,,1.2836602546789728,1.291164753877736,1.2563419256420962,1.2851614952087402,756618800.0,,,,,
2005-03-07,AAPL,,,,,,1.2848609205593795,1.2983704856003433,1.2713522573451603,1.283360481262207,450632000.0,,,,,
2005-03-08,AAPL,,,,,,1.2578433595548504,1.265648067978298,1.2038069088171004,1.2167154550552368,1021451200.0,,,,,
2005-03-09,AAPL,,,,,,1.189997193384273,1.2092099063783623,1.1656813446144745,1.1812914609909058,1322465200.0,,,,,
2005-03-10,AAPL,,,,,,1.186695282992605,1.2086096656199357,1.1737867396566048,1.1957011222839355,777109200.0,,,,,
2005-03-11,AAPL,,,,,,1.2071087399130838,1.2185168474238441,1.1948012105927792,1.2089099884033203,632830800.0,,,,,
2005-03-14,AAPL,,,,,,1.2164156111329365,1.2245212308068498,1.1863957995556769,1.210411548614502,605385200.0,,,,,
2005-03-15,AAPL,,,,,,1.2200176027656682,1.235027499863372,1.2083093920351284,1.229623556137085,508608800.0,,,,,
2005-03-16,AAPL,,,,,,1.23712923350986,1.2701507139340347,1.2242206890451606,1.236228108406067,697813200.0,,,,,
2005-03-17,AAPL,,,,,,1.246735282811622,1.2872630692586329,1.2404310139169963,1.26835036277771,801920000.0,,,,,
2005-03-18,AAPL,,,,,,1.3007713428963497,1.3040739310968195,1.2758544827888942,1.2896641492843628,940150400.0,,,,,
2005-03-21,AAPL,,,,,,1.2995704718440493,1.3199843168174443,1.2866619276553015,1.3118788003921509,541128000.0,,,,,
2005-03-22,AAPL,,,,,,1.3121790396523032,1.3196844413917048,1.281258912796733,1.285761833190918,551415200.0,,,,,
2005-03-23,AAPL,,,,,,1.274353785256273,1.3028732532663365,1.261445238166927,1.2773562669754028,609823200.0,,,,,
2005-03-24,AAPL,,,,,,1.2881634962781454,1.2908650685668248,1.2758550643920898,1.2758550643920898,352704800.0,,,,,
2005-03-28,AAPL,,,,,,1.2833603250557588,1.2896645942484615,1.2749546996007945,1.2767560482025146,275410800.0,,,,,
2005-03-29,AAPL,,,,,,1.2776560587548056,1.2857616751989738,1.2458349108375184,1.253339409828186,461356000.0,,,,,
2005-03-30,AAPL,,,,,,1.2629467952543822,1.2848610877990723,1.2554413912965114,1.2848610877990723,394959600.0,,,,,
2005-03-31,AAPL,,,,,,1.2743537052953806,1.2764551617986037,1.2485367129395748,1.2509381771087646,636134800.0,,,,,
2005-04-01,AAPL,,,,,,1.2635465575562448,1.2662489310940857,1.2179165359696884,1.2275224924087524,641284000.0,,,,,
2005-04-04,AAPL,,,,,,1.2305246513230401,1.240130604462487,1.2056077918699821,1.2335262298583984,580014400.0,,,,,
2005-04-05,AAPL,,,,,,1.2374293169770487,1.2680493329668578,1.2335265124650157,1.2575422525405884,556239600.0,,,,,
2005-04-06,AAPL,,,,,,1.2728532902933545,1.2851616200993599,1.2653478885387148,1.2707518339157104,414825600.0,,,,,
2005-04-07,AAPL,,,,,,1.2707514426333477,1.3133797707328005,1.2683499793471096,1.3076757192611694,506987600.0,,,,,
2005-04-08,AAPL,,,,,,1.3118789395736148,1.3343942430986073,1.3070759113005916,1.313080072402954,649950000.0,,,,,
2005-04-11,AAPL,,,,,,1.325388466398087,1.3283900458528217,1.2581433669255953,1.2584434747695923,821662800.0,,,,,
2005-04-12,AAPL,,,,,,1.2755546141301808,1.2965686728055266,1.261144830748607,1.2806576490402222,981061200.0,,,,,
2005-04-13,AAPL,,,,,,1.2893642965235443,1.2905646275978364,1.2125124456677747,1.2320252656936646,1371946800.0,,,,,
2005-04-14,AAPL,,,,,,1.1650805166141247,1.1875959224581565,1.1059410272420342,1.1185494661331177,2753192400.0,,,,,
2005-04-15,AAPL,,,,,,1.0993367729281196,1.1182493815574066,1.0591098909528314,1.061211347579956,1728087200.0,,,,,
2005-04-18,AAPL,,,,,,1.050704380233386,1.0897309351508548,1.020684469804528,1.0693169832229614,1327177600.0,,,,,
2005-04-19,AAPL,,,,,,1.0987362251118717,1.1239530957989148,1.076821041194723,1.1134461164474487,1081642800.0,,,,,
2005-04-20,AAPL,,,,,,1.1305578275087704,1.1329592918503102,1.0639129334048834,1.066014289855957,945131600.0,,,,,
2005-04-21,AAPL,,,,,,1.092732249148823,1.1170489007459012,1.077722347692613,1.1161478757858276,759592400.0,,,,,
2005-04-22,AAPL,,,,,,1.1059410010490884,1.1107448312834656,1.047702538118168,1.0657141208648682,839129200.0,,,,,
2005-04-25,AAPL,,,,,,1.0954337683925528,1.111344794247896,1.0840265644829492,1.1101436614990234,746460400.0,,,,,
2005-04-26,AAPL,,,,,,1.1041397612650012,1.1260549529902586,1.0843268279043026,1.0864282846450806,810507600.0,,,,,
2005-04-27,AAPL,,,,,,1.077422403249124,1.0915312818850273,1.0660142952351073,1.0792237520217896,613888800.0,,,,,
2005-04-28,AAPL,,,,,,1.0894294102809667,1.0909306504517826,1.0579082766369905,1.0669149160385132,575106000.0,,,,,
2005-04-29,AAPL,,,,,,1.0852265858123227,1.0876288506243017,1.057308048150121,1.0825250148773193,671630400.0,,,,,
2005-05-02,AAPL,,,,,,1.0870280836418675,1.100237537059742,1.0813249329160548,1.093632459640503,465920000.0,,,,,
2005-05-03,AAPL,,,,,,1.092732198668519,1.1029391716743053,1.081625002367876,1.0870281457901,496739600.0,,,,,
2005-05-04,AAPL,,,,,,1.084026804319218,1.1167481847360525,1.083726696420763,1.1152478456497192,448176400.0,,,,,
2005-05-05,AAPL,,,,,,1.1182492343498132,1.1188494500440442,1.0948337078650678,1.1011378765106201,387366000.0,,,,,
2005-05-06,AAPL,,,,,,1.1074418115528897,1.1206504607598144,1.1044401327687792,1.1179488897323608,326247600.0,,,,,
2005-05-09,AAPL,,,,,,1.1191504821069962,1.124253518502397,1.1032394537104107,1.1098437309265137,355695200.0,,,,,
2005-05-10,AAPL,,,,,,1.103239635859733,1.1182495414708264,1.0906311949028367,1.0933327674865723,440263600.0,,,,,
2005-05-11,AAPL,,,,,,1.056708717989667,1.0708184018876086,0.9939665126052871,1.0690170526504517,2041981200.0,,,,,
2005-05-12,AAPL,,,,,,1.0633124475482405,1.0684154828256425,1.0206841115435223,1.0245869159698486,970242000.0,,,,,
2005-05-13,AAPL,,,,,,1.026688165349756,1.0576082852728603,1.0227854615313485,1.0437995195388794,702713200.0,,,,,
2005-05-16,AAPL,,,,,,1.0374954107001773,1.0717181243121319,1.0365943857925584,1.0672152042388916,474294800.0,,,,,
2005-05-17,AAPL,,,,,,1.054907001270157,1.0645137596421184,1.0368946174062388,1.0615112781524658,588344400.0,,,,,
2005-05-18,AAPL,,,,,,1.0642128438774041,1.1275560443849715,1.0504040744645806,1.0759210586547852,636722800.0,,,,,
2005-05-19,AAPL,,,,,,1.0741198869555064,1.131158026049899,1.0741198869555064,1.1272553205490112,793161600.0,,,,,
2005-05-20,AAPL,,,,,,1.1182494778973269,1.1302578025154435,1.1164482292046094,1.1272553205490112,452650800.0,,,,,
2005-05-23,AAPL,,,,,,1.1362616873357887,1.1978026325240119,1.1362616873357887,1.193599820137024,1042574400.0,,,,,
2005-05-24,AAPL,,,,,,1.1842934941274743,1.2005037198318136,1.1716850620546362,1.1917980909347534,593460000.0,,,,,
2005-05-25,AAPL,,,,,,1.1857942957439447,1.1993037565295737,1.1803911527285194,1.1941999197006226,396006800.0,,,,,
2005-05-26,AAPL,,,,,,1.1990040922470133,1.2290239001083718,1.1990040922470133,1.2230198383331299,525520800.0,,,,,
2005-05-27,AAPL,,,,,,1.2200182091316683,1.2245211303975314,1.201105498921955,1.2176158428192139,316008000.0,,,,,
2005-05-31,AAPL,,,,,,1.2206180429147337,1.2230196070488906,1.188195874972628,1.193599820137024,404205200.0,,,,,
2005-06-01,AAPL,,,,,,1.1975025247123159,1.223619620164063,1.1966013996465261,1.2098108530044556,453812800.0,,,,,
2005-06-02,AAPL,,,,,,1.2023057326552116,1.210411351005822,1.1887970701582913,1.2020056247711182,373973600.0,,,,,
2005-06-03,AAPL,,,,,,1.1455680193834903,1.1581764618710435,1.1338607024178005,1.1479694843292236,956869200.0,,,,,
2005-06-06,AAPL,,,,,,1.150671553324509,1.1596772942029399,1.1275560334800299,1.1383631229400635,811966400.0,,,,,
2005-06-07,AAPL,,,,,,1.128755793935618,1.1326584967825204,1.0942329863680809,1.0969345569610596,745264800.0,,,,,
2005-06-08,AAPL,,,,,,1.0996369125190046,1.1182495156973165,1.0978356637653999,1.1083426475524902,404006400.0,,,,,
2005-06-09,AAPL,,,,,,1.1107447838066493,1.1389633397358079,1.1053408382596968,1.1302576065063477,390255600.0,,,,,
2005-06-10,AAPL,,,,,,1.1227521671400096,1.1227521671400096,1.0663142555368048,1.0750207901000977,678932800.0,,,,,
2005-06-13,AAPL,,,,,,1.0774222031836438,1.0990364805856867,1.0753208471121654,1.0777223110198975,435772400.0,,,,,
2005-06-14,AAPL,,,,,,1.078322555741532,1.0852270408619746,1.0732195194781435,1.0807241201400757,347846800.0,,,,,
2005-06-15,AAPL,,,,,,1.106841710150871,1.1197501515604202,1.0897303572543808,1.114646315574646,563343200.0,,,,,
2005-06-16,AAPL,,,,,,1.1164477068618188,1.143165815824853,1.1053405128015672,1.1401641368865967,547674400.0,,,,,
2005-06-17,AAPL,,,,,,1.1548740190108362,1.1569753746182552,1.135660408136021,1.1500701904296875,596125600.0,,,,,
2005-06-20,AAPL,,,,,,1.1362617477078452,1.1434662400872033,1.1242534253842764,1.129056453704834,323716400.0,,,,,
2005-06-21,AAPL,,,,,,1.132359057909147,1.1464687366227475,1.122152084002254,1.1365618705749512,370526800.0,,,,,
2005-06-22,AAPL,,,,,,1.1485702995974219,1.158776473717768,1.1449677020013413,1.1572760343551636,424925200.0,,,,,
2005-06-23,AAPL,,,,,,1.1656816233041132,1.194200291172996,1.1602776769841836,1.1674829721450806,674254000.0,,,,,
2005-06-24,AAPL,,,,,,1.1734858718262002,1.1743869968831404,1.1311576440737257,1.1335591077804565,410709600.0,,,,,
2005-06-27,AAPL,,,,,,1.1059408952100638,1.143766207367566,1.10113786705904,1.1137464046478271,600171600.0,,,,,
2005-06-28,AAPL,,,,,,1.1254548344252722,1.1284564144607634,1.1158479746581986,1.1200507879257202,350299600.0,,,,,
2005-06-29,AAPL,,,,,,1.117648766659284,1.119450114595005,1.084326284820043,1.0918316841125488,448358400.0,,,,,
2005-06-30,AAPL,,,,,,1.0990363899430426,1.1155475301286666,1.0900305503214742,1.1050405502319336,418390000.0,,,,,
2005-07-01,AAPL,,,,,,1.1056406259079665,1.1098434377561714,1.0894295941165766,1.0957337617874146,250000800.0,,,,,
2005-07-05,AAPL,,,,,,1.0972348974766433,1.1452671714469045,1.0957336571957994,1.1401641368865967,454269200.0,,,,,
2005-07-06,AAPL,,,,,,1.13205899865859,1.1455676606103713,1.1167480862275172,1.1224521398544312,394626400.0,,,,,
2005-07-07,AAPL,,,,,,1.105040629394348,1.1335591903742757,1.1047405215613464,1.1296573877334595,383723200.0,,,,,
2005-07-08,AAPL,,,,,,1.1368617533862406,1.1491701823758604,1.1248535324257078,1.1482690572738647,290735200.0,,,,,
2005-07-11,AAPL,,,,,,1.1518722619765522,1.1602778900917725,1.1341606818706707,1.1437666416168213,388788400.0,,,,,
2005-07-12,AAPL,,,,,,1.1476694765662458,1.1527733160476334,1.1380635165803181,1.1479694843292236,387038400.0,,,,,
2005-07-13,AAPL,,,,,,1.1494702332046034,1.155774501849444,1.1377621196301335,1.1512715816497803,684835200.0,,,,,
2005-07-14,AAPL,,,,,,1.2245206440583953,1.2611448166741965,1.2077093973057327,1.223319411277771,2096060400.0,,,,,
2005-07-15,AAPL,,,,,,1.2299238838851276,1.2479362646387564,1.2146138762896974,1.2473361492156982,687682800.0,,,,,
2005-07-18,AAPL,,,,,,1.24313355192341,1.2638467061659644,1.241932318840378,1.2455350160598755,586297600.0,,,,,
2005-07-19,AAPL,,,,,,1.2464350150675516,1.2977698839989877,1.2329263558691894,1.296568751335144,671062000.0,,,,,
2005-07-20,AAPL,,,,,,1.286662078953138,1.3148814360527459,1.280357809926138,1.3097774982452393,453395600.0,,,,,
2005-07-21,AAPL,,,,,,1.3118786491660086,1.322085620577575,1.2878629118994684,1.2995703220367432,404264000.0,,,,,
2005-07-22,AAPL,,,,,,1.30407440701923,1.3208856582641602,1.302573166251095,1.3208856582641602,301106400.0,,,,,
2005-07-25,AAPL,,,,,,1.3205843979915648,1.3292909307945349,1.312779791804847,1.3151812553405762,294627200.0,,,,,
2005-07-26,AAPL,,,,,,1.321185705079746,1.3241872846506557,1.301671980866823,1.3097774982452393,268592800.0,,,,,
2005-07-27,AAPL,,,,,,1.3157815078238777,1.3229868010082828,1.2809586796802477,1.3205845355987549,283749200.0,,,,,
2005-07-28,AAPL,,,,,,1.3163820024068267,1.3208857249385664,1.299871659821676,1.3148815631866455,251311200.0,,,,,
2005-07-29,AAPL,,,,,,1.3076761703811803,1.33229293110855,1.2686505247627027,1.280357837677002,562080400.0,,,,,
2005-08-01,AAPL,,,,,,1.2779565350022555,1.2932665470374491,1.263246638564148,1.283360481262207,314249600.0,,,,,
2005-08-02,AAPL,,,,,,1.2875629117342746,1.3058745985438842,1.2791572877550308,1.296568751335144,296875600.0,,,,,
2005-08-03,AAPL,,,,,,1.2965691540086228,1.3001717514954725,1.2839607141239733,1.2974693775177002,258322400.0,,,,,
2005-08-04,AAPL,,,,,,1.2875627957903804,1.2908645826296483,1.2695504167900478,1.2821588516235352,269304000.0,,,,,
2005-08-05,AAPL,,,,,,1.275554755826331,1.3016718523129593,1.26144497846706,1.2905646562576294,241931200.0,,,,,
2005-08-08,AAPL,,,,,,1.2908649195487503,1.2983703215815725,1.2791575064314922,1.280357837677002,176383200.0,,,,,
2005-08-09,AAPL,,,,,,1.2887626284067577,1.3175821831768175,1.2881625132741557,1.3154808282852173,380839200.0,,,,,
2005-08-10,AAPL,,,,,,1.3208853927723605,1.3325927036208087,1.3001713405461452,1.3022727966308594,360945200.0,,,,,
2005-08-11,AAPL,,,,,,1.302573166251095,1.3244874537127391,1.2983703534398625,1.3208856582641602,271983600.0,,,,,
2005-08-12,AAPL,,,,,,1.3046743834748606,1.3875295981713203,1.30167190225866,1.3839277029037476,916036800.0,,,,,
2005-08-15,AAPL,,,,,,1.3953352224927125,1.4508721152949955,1.394434999044311,1.4313592910766602,1086727600.0,,,,,
2005-08-16,AAPL,,,,,,1.4226529428527976,1.4259555309899121,1.3872291053328225,1.3884302377700806,537622400.0,,,,,
2005-08-17,AAPL,,,,,,1.3929336006858464,1.4241546369600018,1.3920324755126523,1.4154489040374756,499724400.0,,,,,
2005-08-18,AAPL,,,,,,1.408243452278454,1.4109450238419665,1.3734206246954053,1.3899309635162354,442559600.0,,,,,
2005-08-19,AAPL,,,,,,1.3893307264938766,1.4019392626981395,1.3740207189706362,1.3758220672607422,376569200.0,,,,,
2005-08-22,AAPL,,,,,,1.3854282493944785,1.4034407332185943,1.358710934157542,1.377022624015808,387732800.0,,,,,
2005-08-23,AAPL,,,,,,1.3764228981673015,1.3839282020884192,1.360511866284864,1.3731203079223633,295604400.0,,,,,
2005-08-24,AAPL,,,,,,1.3689170964500068,1.4145479201791666,1.3686169885914328,1.3740209341049194,572070800.0,,,,,
2005-08-25,AAPL,,,,,,1.384528137250907,1.3956353354866942,1.375221385918515,1.382726788520813,276253600.0,,,,,
2005-08-26,AAPL,,,,,,1.3845284179798958,1.39113269664289,1.3617129994887258,1.3731203079223633,261058000.0,,,,,
2005-08-29,AAPL,,,,,,1.3590113505856884,1.3818267677980396,1.3587112426567713,1.3761227130889893,256295200.0,,,,,
2005-08-30,AAPL,,,,,,1.3806251162584087,1.404640855965913,1.378523660124184,1.3980364799499512,518761600.0,,,,,
2005-08-31,AAPL,,,,,,1.406742431382009,1.4118463693160919,1.38903095711083,1.4076435565948486,402956400.0,,,,,
2005-09-01,AAPL,,,,,,1.4109450367709162,1.4160489739549975,1.3836267079956672,1.3887306451797485,356367200.0,,,,,
2005-09-02,AAPL,,,,,,1.3899309561127504,1.4049417578020336,1.3845278130145053,1.3875294923782349,222378800.0,,,,,
2005-09-06,AAPL,,,,,,1.401939485138733,1.4673831392393761,1.3974365646122455,1.4649816751480103,818619200.0,,,,,
2005-09-07,AAPL,,,,,,1.4724869297967376,1.4829940105152755,1.4385643239929546,1.4613789319992065,963074000.0,,,,,
2005-09-08,AAPL,,,,,,1.4814925357621704,1.5046079493642734,1.475188268287004,1.494400978088379,702640400.0,,,,,
2005-09-09,AAPL,,,,,,1.50310735099086,1.5415336888313427,1.494701724236002,1.540332555770874,615641600.0,,,,,
2005-09-12,AAPL,,,,,,1.534028334619468,1.549939364071514,1.518418214691092,1.5430340766906738,452796400.0,,,,,
2005-09-13,AAPL,,,,,,1.531626308695665,1.539731925031827,1.51061224883884,1.5256222486495972,492884000.0,,,,,
2005-09-14,AAPL,,,,,,1.532826419114578,1.5367292229176537,1.4847949476885098,1.489297866821289,474426400.0,,,,,
2005-09-15,AAPL,,,,,,1.501005422400681,1.5064093667792444,1.4808923883287661,1.4971026182174683,415156000.0,,,,,
2005-09-16,AAPL,,,,,,1.5079108216175876,1.5373305082321167,1.4995051968705793,1.5373305082321167,591004400.0,,,,,
2005-09-19,AAPL,,,,,,1.5325266728610176,1.5877642471996076,1.5325266728610176,1.580258846282959,783731200.0,,,,,
2005-09-20,AAPL,,,,,,1.5907659877051548,1.6153826455143805,1.5886645314814094,1.5967700481414795,819828800.0,,,,,
2005-09-21,AAPL,,,,,,1.5898660092834453,1.5925675815486249,1.5568437198179594,1.5643482208251953,434747600.0,,,,,
2005-09-22,AAPL,,,,,,1.5574435026779374,1.5751558768270495,1.5406322536425243,1.5580437183380127,463727600.0,,,,,
2005-09-23,AAPL,,,,,,1.5640477166222533,1.606075937743069,1.556243109698449,1.5970700979232788,558457200.0,,,,,
2005-09-26,AAPL,,,,,,1.621987231878468,1.6378973578065608,1.6006730600662975,1.6162831783294678,546562800.0,,,,,
2005-09-27,AAPL,,,,,,1.6186846560807313,1.6282914146313636,1.603974761094746,1.604274868965149,341703600.0,,,,,
2005-09-28,AAPL,,,,,,1.593167656308471,1.5943687891995384,1.518718058872207,1.5334279537200928,1125544000.0,,,,,
2005-09-29,AAPL,,,,,,1.5379310213284108,1.5787580201854143,1.5253225817695573,1.5712534189224243,636846000.0,,,,,
2005-09-30,AAPL,,,,,,1.5709535160820567,1.6105793845780387,1.5574439503089612,1.6093790531158447,531633200.0,,,,,
2005-10-03,AAPL,,,,,,1.6258894827040384,1.6372967849924007,1.6114796997339549,1.634295105934143,507553200.0,,,,,
2005-10-04,AAPL,,,,,,1.649605259410311,1.6616135799629546,1.6102787110209968,1.6135812997817993,539459200.0,,,,,
2005-10-05,AAPL,,,,,,1.630992485206002,1.6318936101638384,1.5835612274453241,1.5844614505767822,610769600.0,,,,,
2005-10-06,AAPL,,,,,,1.5970698946838864,1.6057756255776976,1.5271233385358904,1.5520401000976562,757537200.0,,,,,
2005-10-07,AAPL,,,,,,1.5526405660591274,1.558944734309785,1.517516727415927,1.5400320291519165,677882800.0,,,,,
2005-10-10,AAPL,,,,,,1.55384127370217,1.558345096973593,1.5094116738789136,1.5121140480041504,507505600.0,,,,,
2005-10-11,AAPL,,,,,,1.5379305576470468,1.55714326898753,1.51301369373499,1.548737645149231,1225884800.0,,,,,
2005-10-12,AAPL,,,,,,1.4604784684765535,1.5100120876073857,1.4370629456364599,1.478490948677063,2697486400.0,,,,,
2005-10-13,AAPL,,,,,,1.4841945238309044,1.6195856574612524,1.4790913874700744,1.613281488418579,1865575600.0,,,,,
2005-10-14,AAPL,,,,,,1.6219872458405626,1.6315932027695381,1.5847620459532161,1.6210861206054688,1035552000.0,,,,,
2005-10-17,AAPL,,,,,,1.6204860047238814,1.6279914069639225,1.5814602578249721,1.604274868965149,616834400.0,,,,,
2005-10-18,AAPL,,,,,,1.5985716653484103,1.619585730104802,1.5670505181123402,1.5673506259918213,609588000.0,,,,,
2005-10-19,AAPL,,,,,,1.5631474117263329,1.6499053208142167,1.5373303248878427,1.6493051052093506,1008683200.0,,,,,
2005-10-20,AAPL,,,,,,1.635195365711853,1.6961362857995899,1.6315927695842343,1.6853291988372803,1357762000.0,,,,,
2005-10-21,AAPL,,,,,,1.7063433840938367,1.7105462965648803,1.6619137975496134,1.6709195375442505,796726000.0,,,,,
2005-10-24,AAPL,,,,,,1.6586106931859463,1.7048416137695312,1.6538076667489139,1.7048416137695312,609753200.0,,,,,
2005-10-25,AAPL,,,,,,1.6931348069337882,1.7066433666256278,1.6718206380760363,1.6841281652450562,465127600.0,,,,,
2005-10-26,AAPL,,,,,,1.6895318213391366,1.7279572400762895,1.6787247349461436,1.7120472192764282,631593200.0,,,,,
2005-10-27,AAPL,,,,,,1.710846464058734,1.7114466797762147,1.6634151935577393,1.6634151935577393,411541200.0,,,,,
2005-10-28,AAPL,,,,,,1.682327651387072,1.6940349624351396,1.6261897541962107,1.6351954936981201,769787200.0,,,,,
2005-10-31,AAPL,,,,,,1.6571110387206698,1.740566380552968,1.643601474606867,1.7288590669631958,940844800.0,,,,,
2005-11-01,AAPL,,,,,,1.7183517465127425,1.745369868968993,1.7072436481905349,1.7261563539505005,749686000.0,,,,,
2005-11-02,AAPL,,,,,,1.7327615542926442,1.8012069844189398,1.7291588573506695,1.7997057437896729,857060400.0,,,,,
2005-11-03,AAPL,,,,,,1.8090122540198759,1.8708533027984051,1.8033081012052536,1.8567445278167725,884382800.0,,,,,
2005-11-04,AAPL,,,,,,1.8117142614738864,1.8384325828883339,1.789800071448696,1.8357309103012085,878035200.0,,,,,
2005-11-07,AAPL,,,,,,1.8267240482323857,1.8513409099374016,1.8054098761589783,1.808111548423767,638831200.0,,,,,
2005-11-08,AAPL,,,,,,1.7997060533537033,1.8126154023069438,1.7741889663851047,1.7982056140899658,473765600.0,,,,,
